date,content,amount,type
21/03/2020 10:20:11,Any text there,+200.040,Deposit
21/03/2020 10:20:11,Any text there,-100.040,Withdraw
21/03/2020 10:20:11,Any text there,+200.041,Deposit
21/03/2020 10:20:11,Any text there,-100.041,Withdraw
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,+200.038,Deposit
21/03/2020 10:20:11,Any text there,-100.038,Withdraw
21/03/2020 10:20:11,Any text there,+200.039,Deposit
21/03/2020 10:20:11,Any text there,-100.039,Withdraw
21/03/2020 10:20:11,Any text there,+200.040,Deposit
21/03/2020 10:20:11,Any text there,-100.040,Withdraw
21/03/2020 10:20:11,Any text there,+200.041,Deposit
21/03/2020 10:20:11,Any text there,-100.041,Withdraw
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,+200.039,Deposit
21/03/2020 10:20:11,Any text there,-100.039,Withdraw
21/03/2020 10:20:11,Any text there,+200.040,Deposit
21/03/2020 10:20:11,Any text there,-100.040,Withdraw
21/03/2020 10:20:11,Any text there,+200.041,Deposit
21/03/2020 10:20:11,Any text there,-100.041,Withdraw
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,+200.040,Deposit
21/03/2020 10:20:11,Any text there,-100.040,Withdraw
21/03/2020 10:20:11,Any text there,+200.041,Deposit
21/03/2020 10:20:11,Any text there,-100.041,Withdraw
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,+200.041,Deposit
21/03/2020 10:20:11,Any text there,-100.041,Withdraw
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,+200.042,Deposit
21/03/2020 10:20:11,Any text there,-100.042,Withdraw
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,+200.043,Deposit
21/03/2020 10:20:11,Any text there,-100.043,Withdraw
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,+200.044,Deposit
21/03/2020 10:20:11,Any text there,-100.044,Withdraw
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,+200.045,Deposit
21/03/2020 10:20:11,Any text there,-100.045,Withdraw
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,+200.046,Deposit
21/03/2020 10:20:11,Any text there,-100.046,Withdraw
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,+200.047,Deposit
21/03/2020 10:20:11,Any text there,-100.047,Withdraw
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,+200.048,Deposit
21/03/2020 10:20:11,Any text there,-100.048,Withdraw
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,+200.049,Deposit
21/03/2020 10:20:11,Any text there,-100.049,Withdraw
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,+200.050,Deposit
21/03/2020 10:20:11,Any text there,-100.050,Withdraw
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,+200.051,Deposit
21/03/2020 10:20:11,Any text there,-100.051,Withdraw
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,+200.052,Deposit
21/03/2020 10:20:11,Any text there,-100.052,Withdraw
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,+200.053,Deposit
21/03/2020 10:20:11,Any text there,-100.053,Withdraw
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,+200.054,Deposit
21/03/2020 10:20:11,Any text there,-100.054,Withdraw
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,+200.055,Deposit
21/03/2020 10:20:11,Any text there,-100.055,Withdraw
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,+200.056,Deposit
21/03/2020 10:20:11,Any text there,-100.056,Withdraw
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,+200.057,Deposit
21/03/2020 10:20:11,Any text there,-100.057,Withdraw
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,+200.058,Deposit
21/03/2020 10:20:11,Any text there,-100.058,Withdraw
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,+200.059,Deposit
21/03/2020 10:20:11,Any text there,-100.059,Withdraw
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,+200.060,Deposit
21/03/2020 10:20:11,Any text there,-100.060,Withdraw
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,+200.061,Deposit
21/03/2020 10:20:11,Any text there,-100.061,Withdraw
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,-100.066,Withdraw
21/03/2020 10:20:11,Any text there,+200.067,Deposit
21/03/2020 10:20:11,Any text there,+200.062,Deposit
21/03/2020 10:20:11,Any text there,-100.062,Withdraw
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,-100.066,Withdraw
21/03/2020 10:20:11,Any text there,+200.067,Deposit
21/03/2020 10:20:11,Any text there,-100.067,Withdraw
21/03/2020 10:20:11,Any text there,+200.068,Deposit
21/03/2020 10:20:11,Any text there,+200.063,Deposit
21/03/2020 10:20:11,Any text there,-100.063,Withdraw
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,-100.066,Withdraw
21/03/2020 10:20:11,Any text there,+200.067,Deposit
21/03/2020 10:20:11,Any text there,-100.067,Withdraw
21/03/2020 10:20:11,Any text there,+200.068,Deposit
21/03/2020 10:20:11,Any text there,-100.068,Withdraw
21/03/2020 10:20:11,Any text there,+200.069,Deposit
21/03/2020 10:20:11,Any text there,+200.064,Deposit
21/03/2020 10:20:11,Any text there,-100.064,Withdraw
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,-100.066,Withdraw
21/03/2020 10:20:11,Any text there,+200.067,Deposit
21/03/2020 10:20:11,Any text there,-100.067,Withdraw
21/03/2020 10:20:11,Any text there,+200.068,Deposit
21/03/2020 10:20:11,Any text there,-100.068,Withdraw
21/03/2020 10:20:11,Any text there,+200.069,Deposit
21/03/2020 10:20:11,Any text there,-100.069,Withdraw
21/03/2020 10:20:11,Any text there,+200.070,Deposit
21/03/2020 10:20:11,Any text there,+200.065,Deposit
21/03/2020 10:20:11,Any text there,-100.065,Withdraw
21/03/2020 10:20:11,Any text there,+200.066,Deposit
21/03/2020 10:20:11,Any text there,-100.066,Withdraw
21/03/2020 10:20:11,Any text there,+200.067,Deposit
21/03/2020 10:20:11,Any text there,-100.067,Withdraw
21/03/2020 10:20:11,Any text there,+200.068,Deposit
21/03/2020 10:20:11,Any text there,-100.068,Withdraw
21/03/2020 10:20:11,Any text there,+200.069,Deposit
